Name,SMILES,HOMO /eV,LUMO /eV,EG /eV,SA Score,Planarity,Anionic Reorganisation Energy /eV,Cationic Reorganisation Energy /eV
1_186_thio_B,COc1cc2cc(-c3sc(C4:nc(C(F)(F)F)cc5nonc:45)cc3OC)[nH]c2cc1OC,-5.21115,-3.169391,2.04176,3.1827541967628843,0.9997071898004164,256.9839999996475,643.0839999957243
1_181_thio_B,COc1cc2cc(-c3sc(C4:nc(NC(C)=O)cc5nonc:45)cc3OC)[nH]c2cc1OC,-4.834241,-2.772803,2.061438,3.108570996298284,0.9999995689911287,283.607999997912,514.2820000037318
1_55_imine_A,COc1cc2cc(C=NC3:cc(C#N)cc4nsnc:34)[nH]c2cc1OC,-5.28143,-2.943813,2.337616,3.1341033356175068,0.999999939404709,240.7760000060079,251.8130000098608
1_108_thio_B,COc1cc2cc(-c3sc(C4:scc5nc(S)cnc:45)cc3OC)[nH]c2cc1OC,-4.48851,-2.480128,2.008382,3.380471886047671,0.9999996262829725,278.9650000049732,299.6660000062547
5_83_imine_B,COc1cc2cc(N=CC3:nc(C#N)cc4nsnc:34)n(C)c2cc1OC,-5.412808,-3.344806,2.068002,3.484602085714145,0.999939096090861,253.7880000018049,578.086000008625
5_98_imine_B,COc1cc2cc(N=CC3:scc4ncc(C#N)nc:34)n(C)c2cc1OC,-5.15663,-3.21573,1.9409,3.3942280597401195,0.9999561721340202,267.1950000003562,336.9949999978416
1_317_thio_B,COc1cc2cc(-c3sc(C4:cccc5nc(C#N)cnc:45)cc3OC)[nH]c2cc1OC,-4.778692,-2.805073,1.973619,2.9320525450715227,0.9507789150592751,258.1990000035148,523.8370000006398
1_77_double_A,COc1cc2cc(C=CC3:nc(F)cc4nsnc:34)[nH]c2cc1OC,-5.052946,-2.735818,2.317128,3.177882005407412,0.9999999999947935,258.4920000081183,268.4670000016922
1_143_triple_A,COc1cc2cc(C#CC3:c(C=O)ccc4nonc:34)[nH]c2cc1OC,-5.329343,-2.98075,2.348592,3.1098891817713525,1.0,269.6329999998852,253.0769999975746
1_54_thio_B,COc1cc2cc(-c3sc(C4:cc(C)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.680499,-2.461524,2.218975,2.9839808305915003,0.9998934668697433,242.9379999957746,303.0850000068312
1_62_triple_A,COc1cc2cc(C#CC3:c(C(F)(F)F)ncc4nsnc:34)[nH]c2cc1OC,-5.201044,-3.075505,2.125539,3.307958664428972,1.0,295.2629999999772,279.98500000103377
1_35_triple_A,COc1cc2cc(C#CC3:c(C(F)(F)F)ccc4nsnc:34)[nH]c2cc1OC,-5.090604,-2.753886,2.336718,3.094344058781456,1.0,273.56000000145286,281.95599999889964
1_75_double_A,COc1cc2cc(C=CC3:nc(S(=O)(=O)O)cc4nsnc:34)[nH]c2cc1OC,-5.462836,-3.299868,2.162967,3.287107057807745,0.99999998641394,267.7879999973811,271.9529999958467
1_150_thio_B,COc1cc2cc(-c3sc(C4:cccc5nonc:45)cc3OC)[nH]c2cc1OC,-4.817139,-2.611524,2.205615,2.795255031411335,0.9999102124071658,254.7439999907509,511.82999999582535
1_42_single_A,COc1cc2cc(C3:c(C#N)ccc4nsnc:34)[nH]c2cc1OC,-5.168498,-2.933076,2.235421,2.7517511986388463,0.9999969719832379,263.4719999987283,259.0060000002268
5_317_triple_A,COc1cc2cc(C#CC3:cccc4nc(C#N)cnc:34)n(C)c2cc1OC,-5.173587,-2.804073,2.369514,2.977784660047277,1.0,273.3469999948284,310.09599999379134
5_111_double_A,COc1cc2cc(C=CC3:scc4nc(C#N)cnc:34)n(C)c2cc1OC,-5.016692,-2.95028,2.066412,3.2364466411587003,0.999818350316118,257.6150000022608,518.4060000028694
1_89_triple_A,COc1cc2cc(C#CC3:scc4ncc(C=O)nc:34)[nH]c2cc1OC,-5.188422,-2.978639,2.209783,3.3571870279252,1.0,284.6430000063265,308.0809999955818
3_98_triple_A,COc1cc2ccn(C)c2c(C#CC2:scc3ncc(C#N)nc:23)c1OC,-5.24764,-3.036608,2.211032,3.453511176623236,1.0,282.0789999968838,448.3180000024731
5_55_thio_B,COc1cc2cc(-c3sc(C4:cc(C#N)cc5nsnc:45)cc3OC)n(C)c2cc1OC,-5.028084,-3.064617,1.963467,3.158111531068803,0.7316834519774544,245.49600000318603,610.2610000016284
1_53_triple_A,COc1cc2cc(C#CC3:cc(Br)cc4nsnc:34)[nH]c2cc1OC,-5.071667,-2.66191,2.409757,3.1206550823304884,1.0,260.34100000106264,269.3499999877531
1_179_imine_A,COc1cc2cc(C=NC3:c(C#N)ncc4nonc:34)[nH]c2cc1OC,-5.537226,-3.280563,2.256663,3.2496651817713538,0.9999965714581667,248.0510000023059,243.2249999983469
1_82_triple_A,COc1cc2cc(C#CC3:nc(C)cc4nsnc:34)[nH]c2cc1OC,-5.073645,-2.646923,2.426722,3.1477454669458726,1.0,258.0759999982547,264.391999997315
1_47_double_A,COc1cc2cc(C=CC3:cc(C=O)cc4nsnc:34)[nH]c2cc1OC,-4.891288,-2.751537,2.13975,3.0305377971559686,0.9999994952731401,282.8979999976582,297.9600000035134
1_98_imine_B,COc1cc2cc(N=CC3:scc4ncc(C#N)nc:34)[nH]c2cc1OC,-5.14029,-3.200307,1.939983,3.382854104848276,0.9998769861321157,266.5249999990919,337.3660000070231
1_80_double_A,COc1cc2cc(C=CC3:nc(Br)cc4nsnc:34)[nH]c2cc1OC,-5.097969,-2.840625,2.257344,3.197766620792025,0.9999999999999256,273.7090000155149,266.6279999975813
1_161_thio_B,COc1cc2cc(-c3sc(C4:cc(O)cc5nonc:45)cc3OC)[nH]c2cc1OC,-4.704097,-2.496768,2.207329,3.029409095349997,0.9999903677913646,263.864000000467,296.3869999948656
1_39_double_A,COc1cc2cc(C=CC3:c(Br)ccc4nsnc:34)[nH]c2cc1OC,-4.845734,-2.506316,2.339418,2.9325166207920272,0.9999904851521373,242.5600000133272,527.8390000021318
5_208_triple_A,COc1cc2cc(C#CC3:occ4ncc(C#N)nc:34)n(C)c2cc1OC,-5.198743,-2.982857,2.215886,3.398180507292566,1.0,285.0440000038361,307.26200000208337
5_152_double_A,COc1cc2cc(C=CC3:c(C#N)ccc4nonc:34)n(C)c2cc1OC,-5.126585,-2.889108,2.237477,2.994626261538322,0.9975510165310404,214.6930000089923,504.34799999493407
5_179_imine_B,COc1cc2cc(N=CC3:c(C#N)ncc4nonc:34)n(C)c2cc1OC,-5.503136,-3.493237,2.009899,3.3525061816182404,0.9999512906617116,269.5660000026691,525.1619999980903
5_343_triple_A,COc1cc2cc(C#CC3:cc(C#N)cc4nccnc:34)n(C)c2cc1OC,-5.05824,-2.658525,2.399714,2.9932975446626617,1.0,271.3240000011865,275.5859999961104
1_69_single_A,COc1cc2cc(C3:c(C#N)ncc4nsnc:34)[nH]c2cc1OC,-5.310411,-3.228222,2.082189,2.989917084926473,0.9999661834776964,280.1590000017313,254.8619999943184
5_81_double_A,COc1cc2cc(C=CC3:nccc4nsnc:34)n(C)c2cc1OC,-4.88009,-2.566512,2.313579,2.9877743130997203,0.999979493258108,242.8770000042277,281.1799999981303
1_96_double_A,COc1cc2cc(C=CC3:scc4nccnc:34)[nH]c2cc1OC,-4.615713,-2.32962,2.286093,2.975342474319689,0.9999999998929665,273.9410000067437,320.2450000026147
1_55_thio_A,COc1cc2cc(-c3cc(OC)c(C4:cc(C#N)cc5nsnc:45)s3)[nH]c2cc1OC,-4.914044,-2.766098,2.147946,3.1138091487190787,0.9559637625138452,238.0580000026384,295.657000002393
1_351_thio_B,COc1cc2cc(-c3sc(C4:c(F)ccc5nccnc:45)cc3OC)[nH]c2cc1OC,-4.435333,-2.26832,2.167012,2.8379128652272883,0.9999104150876291,265.0210000065272,311.2860000037472
1_221_double_A,COc1cc2cc(C=CC3:occ4nc(C#N)cnc:34)[nH]c2cc1OC,-4.890589,-2.857109,2.03348,3.26093225869443,0.9999999998607321,295.3210000014223,308.8539999989734
1_40_triple_A,COc1cc2cc(C#CC3:cccc4nsnc:34)[nH]c2cc1OC,-4.924566,-2.436036,2.48853,2.8873798369570505,1.0,259.0390000041225,276.7149999999674
1_193_imine_B,COc1cc2cc(N=CC3:nc(C#N)cc4nonc:34)[nH]c2cc1OC,-5.572312,-3.471758,2.100554,3.4281291817713537,0.9999975520462061,273.2519999990472,715.2229999919655
5_35_triple_A,COc1cc2cc(C#CC3:c(C(F)(F)F)ccc4nsnc:34)n(C)c2cc1OC,-5.247547,-2.80081,2.446737,3.0924854343417385,1.0,260.8239999972284,540.156000002753
5_184_double_A,COc1cc2cc(C=CC3:nc(C=O)cc4nonc:34)n(C)c2cc1OC,-5.224485,-3.020773,2.203712,3.2212446431567017,0.999917760617697,253.4939999968628,272.5879999925382
1_330_thio_A,COc1cc2cc(-c3cc(OC)c(C4:cccc5ncc(C#N)nc:45)s3)[nH]c2cc1OC,-4.744401,-2.580549,2.163851,2.930746190556471,0.981472129949352,250.651000002108,302.960000000894
5_184_triple_A,COc1cc2cc(C#CC3:nc(C=O)cc4nonc:34)n(C)c2cc1OC,-5.599373,-3.263008,2.336365,3.28780867912074,1.0,276.1289999980363,553.7079999994603
1_79_double_A,COc1cc2cc(C=CC3:nc(S)cc4nsnc:34)[nH]c2cc1OC,-5.023266,-2.681215,2.342051,3.3370877746381806,0.999999999837728,254.14700000692392,264.8040000058245
5_74_imine_B,COc1cc2cc(N=CC3:nc(C=O)cc4nsnc:34)n(C)c2cc1OC,-5.331079,-3.25111,2.079969,3.485871616183675,0.9999669055325747,265.9500000008847,278.0469999997876
5_143_triple_A,COc1cc2cc(C#CC3:c(C=O)ccc4nonc:34)n(C)c2cc1OC,-5.435464,-3.049714,2.38575,3.1038742135862734,1.0,275.8069999981672,289.7199999933946
3_69_triple_A,COc1cc2ccn(C)c2c(C#CC2:c(C#N)ncc3nsnc:23)c1OC,-5.414983,-3.252151,2.162832,3.415400087712148,1.0,296.00699999718927,832.0999999996275
1_95_double_A,COc1cc2cc(C=CC3:scc4ncc(Br)nc:34)[nH]c2cc1OC,-4.738015,-2.541929,2.196086,3.16801854386895,0.9999999999907456,287.425999995321,315.0659999955678
1_70_thio_B,COc1cc2cc(-c3sc(C4:nc(OC(C)=O)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.693102,-2.803875,1.889227,3.241669359637071,0.9999693114594247,288.3470000015222,311.2730000066221
5_81_thio_B,COc1cc2cc(-c3sc(C4:nccc5nsnc:45)cc3OC)n(C)c2cc1OC,-4.906096,-2.84053,2.065566,3.0648037286237013,0.7545438670854476,254.21600000117903,606.1370000024908
5_165_double_A,COc1cc2cc(C=CC3:cc(C#N)cc4nonc:34)n(C)c2cc1OC,-5.138805,-2.925781,2.213024,3.016839448351508,0.9946488762076706,241.5009999967878,530.8330000043497
1_111_imine_B,COc1cc2cc(N=CC3:scc4nc(C#N)cnc:34)[nH]c2cc1OC,-5.13181,-3.165135,1.966675,3.393716874079045,0.9999976594363271,288.2109999991371,353.4259999942151
1_73_double_A,COc1cc2nsnc2:C(C=Cc2cc3cc(OC)c(OC)cc3[nH]2):n1,-4.928444,-2.561783,2.366661,3.091922412540584,0.9999999999990572,266.7199999996228,283.7919999947189
3_42_triple_A,COc1cc2ccn(C)c2c(C#CC2:c(C#N)ccc3nsnc:23)c1OC,-5.394047,-3.004663,2.389384,3.2011964913085524,1.0,272.71900000050664,643.4249999947497
1_53_double_A,COc1cc2cc(C=CC3:cc(Br)cc4nsnc:34)[nH]c2cc1OC,-4.922054,-2.563587,2.358467,2.91946854386895,0.9999887316849332,248.0309999955352,292.0650000014575
1_191_double_A,COc1cc2cc(C=CC3:nccc4nonc:34)[nH]c2cc1OC,-5.088395,-2.67966,2.408735,2.92203082596804,0.999999999998596,263.6219999985769,273.6220000006142
5_149_triple_A,COc1cc2cc(C#CC3:c(Br)ccc4nonc:34)n(C)c2cc1OC,-5.088247,-2.697825,2.390422,3.0298914437256146,1.0,280.6739999941783,263.3099999802653
1_194_double_A,COc1cc2cc(C=CC3:nncc4nonc:34)[nH]c2cc1OC,-5.224745,-2.979684,2.245061,3.1267244523416657,0.9999999999481359,284.4270000023243,273.8339999996242
4_98_triple_A,COc1cc2c(ccn2C)c(C#CC2:scc3ncc(C#N)nc:23)c1OC,-5.256739,-2.945116,2.311623,3.386125362437422,1.0,281.8570000017644,295.68599999765866
1_89_single_A,COc1cc2cc(C3:scc4ncc(C=O)nc:34)[nH]c2cc1OC,-5.019834,-2.937613,2.082221,2.988143171882996,0.9999999999955145,306.9569999934174,298.1109999964246
1_46_thio_B,COc1c:C(c2cc(OC)c(-c3cc4cc(OC)c(OC)cc4[nH]3)s2):c2nsnc2c1,-4.50083,-2.314498,2.186332,2.979420557534981,0.9999036816238902,267.42799999919947,306.5350000033504
1_199_double_A,COc1cc2cc(C=CC3:occ4ncc(C=O)nc:34)[nH]c2cc1OC,-4.877247,-2.778424,2.098823,3.2591248740790446,0.9999999999449036,297.7289999980712,314.3889999992098
5_62_double_A,COc1cc2cc(C=CC3:c(C(F)(F)F)ncc4nsnc:34)n(C)c2cc1OC,-5.169289,-3.063585,2.105704,3.211270049726353,0.999796102740301,267.9149999967194,538.5180000012042
5_208_imine_B,COc1cc2cc(N=CC3:occ4ncc(C#N)nc:34)n(C)c2cc1OC,-5.1011,-3.163865,1.937235,3.487754333466393,0.9999997736414649,296.5390000026673,335.8310000112396
1_77_triple_A,COc1cc2cc(C#CC3:nc(F)cc4nsnc:34)[nH]c2cc1OC,-5.234172,-2.851966,2.382206,3.2894435438689493,1.0,275.8590000012191,258.363000000827
1_149_triple_A,COc1cc2cc(C#CC3:c(Br)ccc4nonc:34)[nH]c2cc1OC,-5.134676,-2.688541,2.446135,3.0364512361766414,1.0,273.1670000066515,259.8359999974491
5_77_double_A,COc1cc2cc(C=CC3:nc(F)cc4nsnc:34)n(C)c2cc1OC,-5.007962,-2.708321,2.299641,3.206783543517714,0.9999881569767085,256.9479999947361,513.4499999912805
5_82_double_A,COc1cc2cc(C=CC3:nc(C)cc4nsnc:34)n(C)c2cc1OC,-4.84715,-2.521198,2.325951,3.05257106950524,0.9999414026872939,249.5829999970737,284.5090000046184
5_145_triple_A,COc1cc2cc(C#CC3:c(C(F)(F)F)ccc4nonc:34)n(C)c2cc1OC,-5.180043,-2.845721,2.334322,3.065059793316097,1.0,293.1059999973513,268.181999999797
1_44_thio_B,COc1cc2cc(-c3sc(C4:cc(NC(C)=O)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.580621,-2.425544,2.155077,3.017891945561786,0.9993308938538891,265.3490000011516,313.0270000037853
1_55_imine_B,COc1cc2cc(N=CC3:cc(C#N)cc4nsnc:34)[nH]c2cc1OC,-5.319129,-3.146106,2.173022,3.216702104848276,0.9999156668855435,265.8880000017234,573.5039999999572
1_94_thio_B,COc1cc2cc(-c3sc(C4:scc5ncc(S)nc:45)cc3OC)[nH]c2cc1OC,-4.470232,-2.485,1.985232,3.37099854078828,0.9999960251297331,294.5160000017495,366.0630000013043
5_76_double_A,COc1cc2cc(C=CC3:nc(C(F)(F)F)cc4nsnc:34)n(C)c2cc1OC,-5.24677,-2.916556,2.330213,3.212446118102422,0.9999793342728672,249.4250000017928,663.0970000041998
1_172_triple_A,COc1cc2cc(C#CC3:c(C(F)(F)F)ncc4nonc:34)[nH]c2cc1OC,-5.349547,-3.179641,2.169906,3.2723898231436763,1.0,304.51300000277115,269.15200000075856
1_111_imine_A,COc1cc2cc(C=NC3:scc4nc(C#N)cnc:34)[nH]c2cc1OC,-5.309246,-2.976453,2.332793,3.262820874079045,0.9999997756624773,260.4920000012498,299.4770000077551
1_106_thio_B,COc1cc2cc(-c3sc(C4:scc5nc(F)cnc:45)cc3OC)[nH]c2cc1OC,-4.548777,-2.567176,1.981601,3.220328236673791,0.9993630393533666,280.0219999917317,297.9899999918416
1_103_double_A,COc1cc2cc(C=CC3:scc4nc(C=O)cnc:34)[nH]c2cc1OC,-4.774598,-2.783672,1.990927,3.203625797155968,0.9999999998489897,308.283999991545,312.9879999978584
1_156_thio_B,COc1c:C(c2cc(OC)c(-c3cc4cc(OC)c(OC)cc4[nH]3)s2):c2nonc2c1,-4.606407,-2.354627,2.25178,2.9347005921071503,0.9999999379610919,287.2379999971599,302.2720000008121
1_103_triple_A,COc1cc2cc(C#CC3:scc4nc(C=O)cnc:34)[nH]c2cc1OC,-4.971471,-2.877914,2.093556,3.355383335617508,1.0,311.7759999950067,289.8859999986598
1_165_imine_A,COc1cc2cc(C=NC3:cc(C#N)cc4nonc:34)[nH]c2cc1OC,-5.422446,-3.030191,2.392255,3.086594412540583,0.9999985355063339,255.2450000002864,274.1860000023735
5_55_imine_B,COc1cc2cc(N=CC3:cc(C#N)cc4nsnc:34)n(C)c2cc1OC,-5.272321,-3.134672,2.137649,3.232391696103756,0.99926148810043,262.1900000012829,291.1539999913657
1_343_double_A,COc1cc2cc(C=CC3:cc(C#N)cc4nccnc:34)[nH]c2cc1OC,-4.940658,-2.525373,2.415285,2.833364423376484,0.9999692329797671,239.2520000030344,291.4620000046852
5_193_imine_B,COc1cc2cc(N=CC3:nc(C#N)cc4nonc:34)n(C)c2cc1OC,-5.707233,-3.552106,2.155127,3.4383271606392203,0.9999928780069871,276.1129999998957,550.3920000046492
1_78_double_A,COc1cc2cc(C=CC3:nc(O)cc4nsnc:34)[nH]c2cc1OC,-4.992278,-2.594357,2.397921,3.1865800823304893,0.9999999998749405,261.3859999983106,285.4179999994812
1_74_imine_B,COc1cc2cc(N=CC3:nc(C=O)cc4nsnc:34)[nH]c2cc1OC,-5.37669,-3.269085,2.107606,3.4769414894636608,0.9998847482384847,267.3880000074859,740.0810000035563
5_53_triple_A,COc1cc2cc(C#CC3:cc(Br)cc4nsnc:34)n(C)c2cc1OC,-5.23604,-2.741505,2.494535,3.11181951025368,1.0,265.1709999918239,537.2610000049463
5_172_triple_A,COc1cc2cc(C#CC3:c(C(F)(F)F)ncc4nonc:34)n(C)c2cc1OC,-5.305853,-3.181649,2.124204,3.266135006991311,1.0,312.1039999969071,264.50199999817414
5_317_imine_B,COc1cc2cc(N=CC3:cccc4nc(C#N)cnc:34)n(C)c2cc1OC,-5.099403,-2.84901,2.250393,3.012808506201125,0.999660506901647,258.3529999974416,319.3629999950644
1_317_imine_B,COc1cc2cc(N=CC3:cccc4nc(C#N)cnc:34)[nH]c2cc1OC,-5.142941,-2.854205,2.288736,2.9899058434948262,0.9998841751402437,258.5830000025453,358.9289999981702
1_170_single_A,COc1cc2cc(C3:c(C=O)ncc4nonc:34)[nH]c2cc1OC,-5.411935,-3.153614,2.258322,3.026204041448212,0.9999998083945812,284.3940000020666,265.1540000006207
1_62_imine_A,COc1cc2cc(C=NC3:c(C(F)(F)F)ncc4nsnc:34)[nH]c2cc1OC,-5.289362,-3.056788,2.232574,3.2718832992877847,0.9999981369374877,275.6800000061048,263.9950000011595
4_69_triple_A,COc1cc2c(ccn2C)c(C#CC2:c(C#N)ncc3nsnc:23)c1OC,-5.360029,-3.120012,2.240017,3.348014273526333,1.0,297.9180000038468,471.7140000066138
5_221_imine_A,COc1cc2cc(C=NC3:occ4nc(C#N)cnc:34)n(C)c2cc1OC,-5.12596,-2.834845,2.291115,3.406189698101757,0.9999999999873239,276.3300000005984,326.4520000011544
1_74_single_A,COc1cc2cc(C3:nc(C=O)cc4nsnc:34)[nH]c2cc1OC,-5.249352,-3.090136,2.159216,3.026529125060253,0.9999999999639733,304.0010000040638,290.4160000034608
1_81_imine_B,COc1cc2cc(N=CC3:nccc4nsnc:34)[nH]c2cc1OC,-4.997237,-2.844353,2.152884,3.1912771995944142,0.9999911491295281,286.0289999953238,741.2770000009914
1_59_thio_B,COc1cc2cc(-c3sc(C4:c(OC)ncc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.400707,-2.756315,1.644391,3.1409413872670475,0.9999999163307809,314.5580000054906,503.8240000067162
1_192_double_A,COc1cc2cc(C=CC3:nc(C)cc4nonc:34)[nH]c2cc1OC,-5.053696,-2.630751,2.422945,2.969897390022796,0.9999999998450575,265.1540000006207,276.3080000004265
1_96_triple_A,COc1cc2cc(C#CC3:scc4nccnc:34)[nH]c2cc1OC,-4.820058,-2.401918,2.418139,3.1379398369570515,1.0,281.6549999988638,293.1719999978668
5_79_triple_A,COc1cc2cc(C#CC3:nc(S)cc4nsnc:34)n(C)c2cc1OC,-5.156547,-2.814965,2.341581,3.447293106927278,1.0,284.2220000020461,249.73099998896944
5_47_triple_A,COc1cc2cc(C#CC3:cc(C=O)cc4nsnc:34)n(C)c2cc1OC,-5.008563,-2.892149,2.116414,3.190615871927931,1.0,317.48700000025565,282.1180000028108
5_82_triple_A,COc1cc2cc(C#CC3:nc(C)cc4nsnc:34)n(C)c2cc1OC,-5.242644,-2.762956,2.479689,3.1381777223118927,1.0,272.2670000002836,533.0079999985173
5_38_triple_A,COc1cc2cc(C#CC3:c(S)ccc4nsnc:34)n(C)c2cc1OC,-4.92172,-2.494997,2.426724,3.1913899884241594,1.0,278.87999999074964,282.8560000052676
5_348_triple_A,COc1cc2cc(C#CC3:c(C=O)ccc4nccnc:34)n(C)c2cc1OC,-5.053122,-2.59549,2.457632,2.989257929278047,1.0,280.2640000081737,270.24200000596466
5_317_double_A,COc1cc2cc(C=CC3:cccc4nc(C#N)cnc:34)n(C)c2cc1OC,-5.031863,-2.714193,2.31767,2.836138506201124,0.9979794205095812,243.4650000068359,545.7979999991949
5_50_triple_A,COc1cc2cc(C#CC3:cc(F)cc4nsnc:34)n(C)c2cc1OC,-5.00153,-2.559995,2.441535,3.061636558070729,1.0,281.59600000071805,273.43500000279164
4_42_triple_A,COc1cc2c(ccn2C)c(C#CC2:c(C#N)ccc3nsnc:23)c1OC,-5.255779,-2.816116,2.439662,3.133810677122737,1.0,280.01299999596085,437.72200000239536
0_69_triple_A,COc1cc2cc[nH]c2c(C#CC2:c(C#N)ncc3nsnc:23)c1OC,-5.48929,-3.290488,2.198802,3.420024566386737,1.0,303.2959999982268,483.5709999970277
5_67_triple_A,COc1cc2cc(C#CC3:cncc4nsnc:34)n(C)c2cc1OC,-5.004748,-2.828503,2.176245,3.1278666207920267,1.0,313.52000000333646,276.3940000004368
5_184_imine_B,COc1cc2cc(N=CC3:nc(C=O)cc4nonc:34)n(C)c2cc1OC,-5.497723,-3.380918,2.116805,3.4395966911087505,0.9999927498626596,285.385999995924,325.7309999971767
5_47_double_A,COc1cc2cc(C=CC3:cc(C=O)cc4nsnc:34)n(C)c2cc1OC,-4.849056,-2.728341,2.120715,3.0643371506492105,0.9997370325800483,282.3199999984354,302.1709999957238
1_179_single_A,COc1cc2cc(C3:c(C#N)ncc4nonc:34)[nH]c2cc1OC,-5.492776,-3.292999,2.199777,2.9667217672007204,0.9999999993733852,300.0019999999495,250.52200000209268
1_50_double_A,COc1cc2cc(C=CC3:cc(F)cc4nsnc:34)[nH]c2cc1OC,-4.889138,-2.4482,2.440938,2.9015166207920267,0.9999989178104817,257.2539999964647,292.5560000003315
0_179_triple_A,COc1cc2cc[nH]c2c(C#CC2:c(C#N)ncc3nonc:23)c1OC,-5.641395,-3.426581,2.214814,3.3825587202328915,1.0,303.6499999980151,668.6559999980091
5_54_triple_A,COc1cc2cc(C#CC3:cc(C)cc4nsnc:34)n(C)c2cc1OC,-4.857547,-2.361213,2.496334,3.04056420879838,1.0,274.7529999978724,281.1150000052294
1_111_thio_A,COc1cc2cc(-c3cc(OC)c(C4:scc5nc(C#N)cnc:45)s3)[nH]c2cc1OC,-4.803037,-2.740787,2.06225,3.2276105316058548,0.9538715183580001,267.9860000062035,494.8310000036144
8_98_triple_A,COc1cc2cc(C(=O)O)n(C)c2c(C#CC2:scc3ncc(C#N)nc:23)c1OC,-5.438108,-3.069491,2.368616,3.4909729338370923,1.0,283.11199999734527,416.0569999949075
5_191_triple_A,COc1cc2cc(C#CC3:nccc4nonc:34)n(C)c2cc1OC,-5.220012,-2.825804,2.394208,3.014024313099718,1.0,293.4050000003481,264.4089999994321
1_36_triple_A,COc1cc2cc(C#CC3:c(F)ccc4nsnc:34)[nH]c2cc1OC,-4.93176,-2.530721,2.401039,2.9895666207920275,1.0,293.098000001919,285.58499999780906
1_151_thio_B,COc1cc2cc(-c3sc(C4:c(C)ccc5nonc:45)cc3OC)[nH]c2cc1OC,-4.71879,-2.509047,2.209744,2.925542011271286,0.9992688764463797,269.3660000004456,313.0130000063218
5_208_single_A,COc1cc2cc(C3:occ4ncc(C#N)nc:34)n(C)c2cc1OC,-5.01128,-2.775752,2.235527,3.0929110411603915,0.9999999998829736,297.340000004624,303.1080000000656
5_79_double_A,COc1cc2cc(C=CC3:nc(S)cc4nsnc:34)n(C)c2cc1OC,-4.981361,-2.657263,2.324098,3.3616864541206244,0.9999639320715025,255.1710000043385,268.954000006488
1_191_triple_A,COc1cc2cc(C#CC3:nccc4nonc:34)[nH]c2cc1OC,-5.262622,-2.798884,2.463738,3.022294782011997,1.0,283.80399999878136,263.8040000019828
2_42_triple_A,COc1cc2[nH]ccc2c(C#CC2:c(C#N)ccc3nsnc:23)c1OC,-5.321623,-2.8358,2.485823,3.1399704125405847,1.0,276.17199999804143,469.5240000000922
2_69_triple_A,COc1cc2[nH]ccc2c(C#CC2:c(C#N)ncc3nsnc:23)c1OC,-5.427351,-3.13924,2.28811,3.359886104848277,1.0,297.87899999064393,504.9889999936568
3_55_triple_A,COc1cc2ccn(C)c2c(C#CC2:cc(C#N)cc3nsnc:23)c1OC,-5.361016,-3.013177,2.347839,3.279191696103755,1.0,293.7820000006468,521.4240000059363
5_111_imine_B,COc1cc2cc(N=CC3:scc4nc(C#N)cnc:34)n(C)c2cc1OC,-5.089991,-3.157352,1.932639,3.40480867912074,0.9997667835663683,288.4860000049229,353.4509999954025
1_110_double_A,COc1cc2cc(C=CC3:scc4nc(C)cnc:34)[nH]c2cc1OC,-4.569065,-2.205055,2.364011,3.029391620792028,0.9999999999938729,287.3490000056335,324.1130000096746
5_68_triple_A,COc1cc2cc(C#CC3:c(C)ncc4nsnc:34)n(C)c2cc1OC,-4.956688,-2.758367,2.198321,3.159454021688193,1.0,314.275999997335,275.3750000047148
5_80_double_A,COc1cc2cc(C=CC3:nc(Br)cc4nsnc:34)n(C)c2cc1OC,-5.054397,-2.813047,2.24135,3.226130736864908,0.9999604428163245,273.5459999967133,270.1200000010431
3_152_triple_A,COc1cc2ccn(C)c2c(C#CC2:c(C#N)ccc3nonc:23)c1OC,-5.439756,-3.049049,2.390707,3.172346141658201,1.0,292.84500000358094,556.7930000033812
1_35_imine_A,COc1cc2cc(C=NC3:c(C(F)(F)F)ccc4nsnc:34)[nH]c2cc1OC,-5.173251,-2.746049,2.427202,3.0841312058116417,0.9999992191696713,259.40900000568945,262.40300000063144
5_150_triple_A,COc1cc2cc(C#CC3:cccc4nonc:34)n(C)c2cc1OC,-5.004338,-2.513964,2.490374,2.852003159253565,1.0,284.2130000026373,273.79800000198884
5_39_imine_B,COc1cc2cc(N=CC3:c(Br)ccc4nsnc:34)n(C)c2cc1OC,-4.877388,-2.710407,2.166981,3.1446105705447422,0.9997005576155007,277.5350000010803,378.5149999894202
5_103_triple_A,COc1cc2cc(C#CC3:scc4nc(C=O)cnc:34)n(C)c2cc1OC,-4.928185,-2.891498,2.036687,3.342991895903955,1.0,325.5490000010468,289.61100000014994
1_76_double_A,COc1cc2cc(C=CC3:nc(C(F)(F)F)cc4nsnc:34)[nH]c2cc1OC,-5.297947,-2.946024,2.351922,3.180544253523422,0.9998483908475534,250.8839999936754,271.4369999957853
5_194_double_A,COc1cc2cc(C=CC3:nncc4nonc:34)n(C)c2cc1OC,-5.179608,-2.946125,2.233483,3.1559281592535653,0.9999631057119062,280.5389999994077,546.0889999958454
